price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose
3700000,High,Townhouse,4,5,"Jebel Ali Village, Jebel Ali, Dubai",Unfurnished,Off-Plan,2023-12-21,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
750000,Average,Apartment,1,2,"Marina Bay, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-19,52872,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
752888,Average,Apartment,0,1,"The Central Downtown, Arjan, Dubai",Unfurnished,Off-Plan,2024-04-01,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
2499999,Medium,Apartment,1,1,"St. Regis The Residences, Downtown Dubai, Dubai",Furnished,Off-Plan,2024-02-22,0,Unknown,0,0,0,0,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale
1540888,Medium,Apartment,1,2,"Rove Home Marasi Drive, Business Bay, Dubai",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
594498,Average,Apartment,2,3,"Al Ameera Village, Ajman",Unfurnished,Off-Plan,2024-03-18,0,Unknown,0,0,0,0,0,Al Ameera Village,Ajman,UAE,25.37861155,55.57355505,For Sale
1650000,Medium,Apartment,1,2,"Wilton Park Residences, Sobha Hartland, Dubai",Unfurnished,Ready,2024-03-21,105385,Unknown,0,0,0,0,0,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale
3250000,High,Apartment,1,2,"Bay Residences, Dubai Islands, Dubai",Unfurnished,Off-Plan,2024-03-26,0,Unknown,0,0,0,0,0,Dubai Islands,Dubai,UAE,25.23559045,55.29672026315799,For Sale
4500000,High,Penthouse,3,4,"The Waves Tower A, The Waves, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-17,0,THE WAVES A,2008,0,22,216,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale
1745725,Medium,Apartment,2,3,"Marquis Elegance, Arjan, Dubai",Unfurnished,Off-Plan,2024-04-25,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
900100,Average,Townhouse,2,3,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
2300000,Medium,Apartment,3,4,"Water's Edge, Yas Island, Abu Dhabi",Unfurnished,Ready,2024-04-04,145717,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
1710000,Medium,Townhouse,3,4,"Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-23,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
614000,Average,Apartment,2,3,"Verdana Residence, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
450000,Average,Apartment,0,1,"May Residence Tower 2, May Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-02-20,55996,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
600000,Average,Apartment,0,1,"Julphar Residence, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-15,34433,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
278000,Average,Apartment,0,1,"Verdana Residence, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
2750000,Medium,Townhouse,3,4,"Cherrywoods, Dubailand, Dubai",Unfurnished,Ready,2024-02-05,155059,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
1333000,Average,Apartment,1,2,"Mayyas at the Bay, Yas Bay, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
960000,Average,Apartment,1,2,"Sonate Residences, JVT District 3, Jumeirah Village Triangle (JVT), Dubai",Furnished,Off-Plan,2024-03-15,0,Unknown,0,0,0,0,0,Jumeirah Village Triangle (JVT),Dubai,UAE,25.045564,55.187287,For Sale
550000,Average,Villa,4,2,"Al Ghafia, Sharjah",Unfurnished,Ready,2024-04-15,0,Unknown,0,0,0,0,0,Al Ghafia,Sharjah,UAE,25.3410177,55.3866019,For Sale
581524,Average,Apartment,2,3,"Al Ameera Village A1, Al Ameera Village, Ajman",Unfurnished,Off-Plan,2024-03-04,0,Unknown,0,0,0,0,0,Al Ameera Village,Ajman,UAE,25.37861155,55.57355505,For Sale
2400000,Medium,Villa,4,4,"Santorini, DAMAC Lagoons, Dubai",Unfurnished,Off-Plan,2024-01-11,0,Unknown,0,0,0,0,0,DAMAC Lagoons,Dubai,UAE,25.017012,55.237944,For Sale
1150000,Average,Apartment,1,2,"Hamilton Residency, Business Bay, Dubai",Furnished,Ready,2023-05-16,90097,HAMILTON  RESIDENCY,2010,0,17,151,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
1200000,Average,Apartment,2,3,"Olympic Park 4, Olympic Park, Dubai Sports City, Dubai",Unfurnished,Ready,2024-02-02,89421,Unknown,0,0,0,0,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale
1542534,Medium,Apartment,2,4,"Equiti Home, Al Furjan West, Al Furjan, Dubai",Furnished,Off-Plan,2024-04-09,0,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale
460000,Average,Apartment,0,1,"Building 56, Mediterranean, Discovery Gardens, Dubai",Furnished,Ready,2024-03-16,47350,Unknown,0,0,0,0,0,Discovery Gardens,Dubai,UAE,25.03827075,55.145695642320376,For Sale
3250000,High,Villa,3,4,"Mira 4, Mira, Reem, Dubai",Unfurnished,Ready,2024-03-26,187940,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
2885000,Medium,Villa,5,4,"Park Greens, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Off-Plan,2024-04-03,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
1830000,Medium,Townhouse,4,5,"Natura, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
2085067,Medium,Apartment,3,4,"V1TER Residence, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-04-08,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1700000,Medium,Apartment,2,3,"Nesba, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
1550000,Medium,Apartment,2,3,"Terrace Apartments, Uptown Mirdif, Mirdif, Dubai",Furnished,Ready,2024-04-05,0,Unknown,0,0,0,0,0,Mirdif,Dubai,UAE,25.2211708,55.4224204,For Sale
1400000,Medium,Apartment,3,4,"Faradis Tower, Al Mamzar, Sharjah",Furnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Al Mamzar,Sharjah,UAE,25.30845345,55.36713780872966,For Sale
1720000,Medium,Apartment,2,3,"48 Parkside, Arjan, Dubai",Unfurnished,Off-Plan,2024-01-24,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
1290000,Average,Apartment,2,3,"Nasaq, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
3017000,High,Apartment,2,3,"Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
1055700,Average,Apartment,0,1,"Creek Views III By Azizi, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai",Unfurnished,Off-Plan,2024-02-06,0,Unknown,0,0,0,0,0,Al Jaddaf,Dubai,UAE,25.2075039,55.3224277,For Sale
1000000,Average,Apartment,1,2,"Burj View Residence, Arjan, Dubai",Furnished,Ready,2024-04-04,0,BURJ VIEW RESIDENCE,2023,0,6,200,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
420000,Average,Apartment,0,1,"Royal Residence 2, Royal Residence, Dubai Sports City, Dubai",Furnished,Ready,2024-03-25,43061,Royale Residence 2,2015,0,13,137,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale
590000,Average,Apartment,0,1,"Dickens Circus 1, Dickens Circus, Uptown Motor City, Motor City, Dubai",Unfurnished,Ready,2024-03-04,55416,DICKENS CIRCUS 1,2009,0,6,118,0,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale
1900000,Medium,Apartment,2,3,"Pixel, Makers District, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-22,110650,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2061410,Medium,Apartment,1,2,"Grove Museum Views, Saadiyat Grove, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
3899999,High,Townhouse,4,5,"Aura, Tilal Al Ghaf, Dubai",Furnished,Off-Plan,2024-03-01,0,Unknown,0,0,0,0,0,Tilal Al Ghaf,Dubai,UAE,25.02426745,55.22382996438196,For Sale
2500000,Medium,Apartment,1,1,"Le Ciel Tower 3, Le Ciel, Port de La Mer, La Mer, Jumeirah, Dubai",Unfurnished,Off-Plan,2023-11-24,0,Unknown,0,0,0,0,0,Jumeirah,Dubai,UAE,25.2069604,55.2474974,For Sale
1020000,Average,Apartment,1,1,"Radiant Viewz 2, Radiant Square, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
800000,Average,Apartment,1,2,"Croesus, Majan, Dubai",Unfurnished,Ready,2024-03-27,0,Unknown,0,0,0,0,0,Majan,Dubai,UAE,25.0929388,55.3184835,For Sale
5990000,High,Townhouse,3,5,"Saadiyat Beach Villas, Saadiyat Beach, Saadiyat Island, Abu Dhabi",Unfurnished,Ready,2024-04-17,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
1500000,Medium,Apartment,1,2,"The Waves Tower A, The Waves, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-05,96146,THE WAVES A,2008,0,22,216,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale
480000,Average,Residential Plot,3,4,"Al Helio 2, Al Helio, Ajman",Unfurnished,Ready,2024-04-18,0,Unknown,0,0,0,0,0,Al Helio,Ajman,UAE,25.40094635,55.59952668323612,For Sale
1100000,Average,Villa,5,7,"Al Zahya, Ajman",Unfurnished,Ready,2024-04-18,53010,Unknown,0,0,0,0,0,Al Zahya,Ajman,UAE,25.41401,55.596571,For Sale
3800000,High,Apartment,2,3,"Miska 2, Miska, Old Town, Downtown Dubai, Dubai",Unfurnished,Ready,2024-03-08,183646,MISKA 2,2009,0,5,66,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale
880000,Average,Apartment,1,1,"Water's Edge, Yas Island, Abu Dhabi",Unfurnished,Ready,2024-04-23,61735,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
950000,Average,Apartment,0,1,"Tower C, DAMAC Towers by Paramount Hotels and Resorts, Business Bay, Dubai",Furnished,Ready,2024-01-25,0,GARDEN APARTMENTS WEST H,2013,0,4,16,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
940000,Average,Apartment,1,2,"Binghatti Amber, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-01-19,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
1450000,Medium,Apartment,2,3,"Julphar Residence, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-02-16,81013,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
4000000,High,Apartment,1,1,"St. Regis The Residences, Downtown Dubai, Dubai",Unfurnished,Off-Plan,2024-02-13,0,Unknown,0,0,0,0,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale
598000,Average,Apartment,0,1,"Serene Gardens, Discovery Gardens, Dubai",Unfurnished,Off-Plan,2024-02-24,0,Unknown,0,0,0,0,0,Discovery Gardens,Dubai,UAE,25.03827075,55.145695642320376,For Sale
560000,Average,Residential Plot,1,2,"Al Zorah, Ajman",Unfurnished,Ready,2024-03-31,0,Unknown,0,0,0,0,0,Al Zorah,Ajman,UAE,25.4220392,55.4920185,For Sale
800000,Average,Apartment,1,1,"Sahab Residences, Maryam Gate Residences, Maryam Island, Al Khan, Sharjah",Unfurnished,Ready,2024-01-18,45035,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
2390000,Medium,Villa,3,3,"Eden, The Valley, Dubai",Unfurnished,Ready,2024-04-17,154946,Unknown,0,0,0,0,0,The Valley,Dubai,UAE,25.019221,55.447201,For Sale
550000,Average,Apartment,0,1,"Aras Residence, Majan, Dubai",Unfurnished,Ready,2023-12-17,0,Unknown,0,0,0,0,0,Majan,Dubai,UAE,25.0929388,55.3184835,For Sale
1225000,Average,Apartment,1,2,"Fairview Residency, Business Bay, Dubai",Furnished,Ready,2024-02-10,94800,FAIRVIEW,2014,0,19,158,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
2400000,Medium,Townhouse,3,4,"Arabella 1, Arabella Townhouses, Mudon, Dubai",Unfurnished,Ready,2023-12-12,206514,Unknown,0,0,0,0,0,Mudon,Dubai,UAE,25.0204108,55.2679936,For Sale
5596000,High,Apartment,3,3,"Canal Crown, Business Bay, Dubai",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale
2300000,Medium,Apartment,2,3,"Sky Gardens DIFC, DIFC, Dubai",Unfurnished,Ready,2023-12-08,191835,Unknown,0,0,0,0,0,DIFC,Dubai,UAE,25.21282585,55.277634848521615,For Sale
2019000,Medium,Apartment,1,2,"Grove Fountain Views, Saadiyat Grove, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
3700000,High,Villa,4,4,"Mira 5, Mira, Reem, Dubai",Unfurnished,Ready,2024-03-05,175594,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale
2750000,Medium,Apartment,3,3,"Rimal, Jumeirah Beach Residence (JBR), Dubai",Furnished,Ready,2024-03-07,211693,Unknown,0,0,0,0,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale
2049000,Medium,Townhouse,4,3,"Nice, DAMAC Lagoons, Dubai",Unfurnished,Off-Plan,2024-03-07,0,Unknown,0,0,0,0,0,DAMAC Lagoons,Dubai,UAE,25.017012,55.237944,For Sale
755000,Average,Apartment,1,2,"Sapphire 32, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Off-Plan,2024-02-08,0,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
833000,Average,Apartment,1,2,"Azizi Beach Oasis, Dubai Studio City, Dubai",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Dubai Studio City,Dubai,UAE,25.0410289,55.2516876,For Sale
2640000,Medium,Villa,4,5,"Sequoia, Masaar, Tilal City, Sharjah",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Tilal City,Sharjah,UAE,25.266157,55.584146,For Sale
4999999,High,Villa,6,9,"Fay Al Reeman 2, Al Reeman 2, Al Shamkha, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Al Shamkha,Abu Dhabi,UAE,24.3866584,54.7074507,For Sale
540000,Average,Apartment,0,1,"Azizi Mirage 1, Dubai Studio City, Dubai",Unfurnished,Off-Plan,2024-01-25,0,Unknown,0,0,0,0,0,Dubai Studio City,Dubai,UAE,25.0410289,55.2516876,For Sale
3395000,High,Townhouse,3,5,"California Village, Dubailand, Dubai",Unfurnished,Off-Plan,2024-03-01,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
1700000,Medium,Residential Plot,2,3,"Dafan Al Khor, Ras Al Khaimah",Unfurnished,Off-Plan,2023-10-20,0,Unknown,0,0,0,0,0,Dafan Al Khor,Ras Al Khaimah,UAE,25.7724554,55.9340143,For Sale
1785000,Medium,Townhouse,2,3,"Reportage Village, Dubailand, Dubai",Unfurnished,Off-Plan,2024-04-13,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
750000,Average,Apartment,1,1,"Meera Shams Tower 2, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2023-08-24,55311,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
450000,Average,Apartment,1,1,"Shams, Queue Point, Liwan, Dubai",Unfurnished,Ready,2024-03-12,44267,SHAMS,2014,0,6,62,0,Liwan,Dubai,UAE,25.1101209,55.3676993,For Sale
2598000,Medium,Townhouse,3,4,"Bloom Living, Zayed City, Abu Dhabi",Unfurnished,Off-Plan,2024-02-11,0,Unknown,0,0,0,0,0,Zayed City,Abu Dhabi,UAE,23.6515354,53.7019687,For Sale
1350000,Average,Villa,4,5,"Verdana 2, Dubai Investment Park (DIP), Dubai",Unfurnished,Off-Plan,2024-04-14,0,Unknown,0,0,0,0,0,Dubai Investment Park (DIP),Dubai,UAE,24.983282,55.179132,For Sale
1720000,Medium,Townhouse,2,3,"Arim, Hayyan, Barashi, Sharjah",Unfurnished,Off-Plan,2024-04-18,0,Unknown,0,0,0,0,0,Barashi,Sharjah,UAE,25.290392,55.582488,For Sale
1400000,Medium,Apartment,2,2,"Elano By Oro24, Arjan, Dubai",Unfurnished,Off-Plan,2024-04-02,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
1800000,Medium,Villa,3,4,"Mulberry, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-03-11,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
972531,Average,Apartment,1,2,"Eleve by Deyaar, Jebel Ali Freezone South, Jebel Ali Freezone, Jebel Ali, Dubai",Furnished,Off-Plan,2024-04-15,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
2380000,Medium,Townhouse,3,4,"Eden, The Valley, Dubai",Unfurnished,Ready,2024-04-17,141130,Unknown,0,0,0,0,0,The Valley,Dubai,UAE,25.019221,55.447201,For Sale
1375000,Average,Penthouse,2,4,"Al Mamsha, Muwaileh, Sharjah",Furnished,Ready,2024-02-14,0,Unknown,0,0,0,0,0,Muwaileh,Sharjah,UAE,25.2963963,55.4421946,For Sale
3800000,High,Townhouse,5,5,"Bloomingdale Villas, Dubai Sports City, Dubai",Unfurnished,Ready,2024-02-07,0,Unknown,0,0,0,0,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale
2500000,Medium,Villa,3,4,"Eden, The Valley, Dubai",Furnished,Ready,2024-04-05,140942,Unknown,0,0,0,0,0,The Valley,Dubai,UAE,25.019221,55.447201,For Sale
1100000,Average,Apartment,1,2,"Oasis Residences, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2024-04-20,70481,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
1066000,Average,Apartment,1,2,"Rove Home Aljada, Aljada, Sharjah",Unfurnished,Off-Plan,2024-04-07,0,Unknown,0,0,0,0,0,Aljada,Sharjah,UAE,25.31816755,55.47543407937037,For Sale
950000,Average,Apartment,2,3,"Crystal Residences, Maryam Island, Al Khan, Sharjah",Unfurnished,Off-Plan,2024-04-20,0,Unknown,0,0,0,0,0,Al Khan,Sharjah,UAE,25.3223781,55.3593947475409,For Sale
2790000,Medium,Villa,3,4,"Cherrywoods, Dubailand, Dubai",Unfurnished,Ready,2024-03-15,160795,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
3500000,High,Townhouse,4,4,"Camelia 1, Camelia, Arabian Ranches 2, Dubai",Unfurnished,Ready,2024-04-04,222186,Unknown,0,0,0,0,0,Arabian Ranches 2,Dubai,UAE,25.03527815,55.27005900335623,For Sale
3900000,High,Villa,4,5,"Noya Luma, Noya, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-24,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
5628238,High,Apartment,2,3,"The Source II, Saadiyat Grove, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-17,0,Unknown,0,0,0,0,0,Saadiyat Island,Abu Dhabi,UAE,24.54597235,54.44368803118431,For Sale
525000,Average,Apartment,0,1,"Tower A, Rukan Tower, Rukan, Dubailand, Dubai",Unfurnished,Off-Plan,2024-04-03,0,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale
750000,Average,Apartment,1,2,"The Wave, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",Unfurnished,Ready,2023-10-23,58377,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2745888,Medium,Apartment,3,4,"The Central Downtown, Arjan, Dubai",Unfurnished,Off-Plan,2024-04-12,0,Unknown,0,0,0,0,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale
2550000,Medium,Villa,3,4,"Bliss, Arabian Ranches 3, Dubai",Unfurnished,Off-Plan,2024-04-05,0,Unknown,0,0,0,0,0,Arabian Ranches 3,Dubai,UAE,25.0651524,55.3227884007741,For Sale
5200000,High,Townhouse,3,4,"Bay Villas, Dubai Islands, Dubai",Unfurnished,Off-Plan,2024-03-15,0,Unknown,0,0,0,0,0,Dubai Islands,Dubai,UAE,25.23559045,55.29672026315799,For Sale
4200000,High,Apartment,3,4,"Valo, Dubai Creek Harbour, Dubai",Unfurnished,Off-Plan,2024-04-19,0,Unknown,0,0,0,0,0,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale
2900000,Medium,Villa,5,7,"Joudi Residences Villa Townhouses, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-15,109755,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale
848000,Average,Apartment,2,2,"The Lagoons, Mina Al Arab, Ras Al Khaimah",Unfurnished,Ready,2023-09-05,68023,Unknown,0,0,0,0,0,Mina Al Arab,Ras Al Khaimah,UAE,25.7221542,55.83904818050014,For Sale
1295000,Average,Apartment,2,2,"Horizon Tower B, Horizon Towers, City of Lights, Al Reem Island, Abu Dhabi",Furnished,Ready,2023-12-16,72556,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
430000,Average,Residential Plot,4,5,"Al Jurf 3, Al Jurf, Ajman",Unfurnished,Ready,2024-01-18,0,Unknown,0,0,0,0,0,Al Jurf,Ajman,UAE,25.3979903,55.4987593,For Sale
2260000,Medium,Townhouse,5,6,"Trixis, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-02-22,0,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale
363000,Average,Apartment,0,1,"Blue Pearls, Ajmal Makan, Sharjah Waterfront City, Sharjah",Unfurnished,Off-Plan,2024-04-16,0,Unknown,0,0,0,0,0,Sharjah Waterfront City,Sharjah,UAE,25.503021,55.521243,For Sale
2200000,Medium,Villa,4,5,"Al Reef Villas, Al Reef, Abu Dhabi",Unfurnished,Ready,2023-11-17,136770,Unknown,0,0,0,0,0,Al Reef,Abu Dhabi,UAE,24.4664366,54.65689142777212,For Sale
2550000,Medium,Townhouse,3,4,"BelAir The Trump Estates, Trump Estates, DAMAC Hills, Dubai",Unfurnished,Off-Plan,2024-03-12,0,Unknown,0,0,0,0,0,DAMAC Hills,Dubai,UAE,25.0279508,55.2649127,For Sale
3300000,High,Townhouse,2,3,"The Magnolias, Yas Acres, Yas Island, Abu Dhabi",Unfurnished,Off-Plan,2024-02-13,0,Unknown,0,0,0,0,0,Yas Island,Abu Dhabi,UAE,24.48640395,54.60907120866904,For Sale
550000,Average,Apartment,0,1,"Leonardo Residences, Masdar City, Abu Dhabi",Furnished,Ready,2024-01-23,35302,Unknown,0,0,0,0,0,Masdar City,Abu Dhabi,UAE,24.42748265,54.6234876171374,For Sale
2450000,Medium,Townhouse,3,4,"Bloom Living, Zayed City, Abu Dhabi",Unfurnished,Off-Plan,2024-02-09,0,Unknown,0,0,0,0,0,Zayed City,Abu Dhabi,UAE,23.6515354,53.7019687,For Sale
2000000,Medium,Apartment,2,4,"Radiant Height, Radiant Square, City of Lights, Al Reem Island, Abu Dhabi",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Al Reem Island,Abu Dhabi,UAE,24.4935984,54.40784050903402,For Sale
2347650,Medium,Residential Plot,2,3,"Jebel Ali Hills, Jebel Ali, Dubai",Unfurnished,Ready,2024-04-23,0,Unknown,0,0,0,0,0,Jebel Ali,Dubai,UAE,24.9775987,55.0910742,For Sale
1999000,Medium,Apartment,2,2,"Khor Fakkan, Sharjah",Unfurnished,Off-Plan,2024-04-22,0,Unknown,0,0,0,0,0,Khor Fakkan,Sharjah,UAE,25.3491721,56.3478105,For Sale
850000,Average,Apartment,2,3,"Building 26, Al Reef Downtown, Al Reef, Abu Dhabi",Unfurnished,Ready,2024-04-15,56863,Unknown,0,0,0,0,0,Al Reef,Abu Dhabi,UAE,24.4664366,54.65689142777212,For Sale
